route_id,service_id,trip_id,trip_headsign,direction_id,direction_name,block_id,shape_id,wheelchair_accessible,trip_bikes_allowed,trip_headsign_short
874,69608-1111100-0,14062620,"Lexington & Jamacha",0,Clockwise,87401,874_8_76,1,2,Lexington&Jamacha
874,69608-1111100-0,14062640,"Lexington & Jamacha",0,Clockwise,87402,874_8_76,1,2,Lexington&Jamacha
874,69608-1111100-0,14062621,"Lexington & Jamacha",0,Clockwise,87401,874_8_76,1,2,Lexington&Jamacha
874,69608-1111100-0,14062641,"Lexington & Jamacha",0,Clockwise,87402,874_8_76,1,2,Lexington&Jamacha
874,69608-1111100-0,14062622,"Lexington & Jamacha",0,Clockwise,87401,874_8_76,1,2,Lexington&Jamacha
874,69608-1111100-0,14062623,"Lexington & Jamacha",0,Clockwise,87401,874_8_76,1,2,Lexington&Jamacha
874,69608-1111100-0,14062624,"Lexington & Jamacha",0,Clockwise,87401,874_8_76,1,2,Lexington&Jamacha
874,69608-1111100-0,14062625,"Broadway & E. Main",0,Clockwise,87401,874_8_79,1,2,Brdwy&E. Main
875,69608-1111100-0,14062644,"El Cajon Transit Ctr",1,Counterclockwise,87501,875_9_36,1,2,El Caj TC
875,69608-1111100-0,14062660,"El Cajon Transit Ctr",1,Counterclockwise,87502,875_9_36,1,2,El Caj TC
875,69608-1111100-0,14062645,"Broadway & E. Main",1,Counterclockwise,87501,875_9_37,1,2,Brdwy&E. Main
875,69608-1111100-0,14062661,"Broadway & E. Main",1,Counterclockwise,87502,875_9_37,1,2,Brdwy&E. Main
875,69608-1111100-0,14062646,"Broadway & E. Main",1,Counterclockwise,87501,875_9_40,1,2,Brdwy&E. Main
875,69608-1111100-0,14062662,"Broadway & E. Main",1,Counterclockwise,87502,875_9_40,1,2,Brdwy&E. Main
875,69608-1111100-0,14062647,"Broadway & E. Main",1,Counterclockwise,87501,875_9_40,1,2,Brdwy&E. Main
875,69608-1111100-0,14062663,"Broadway & E. Main",1,Counterclockwise,87502,875_9_40,1,2,Brdwy&E. Main
875,69608-1111100-0,14062648,"Broadway & E. Main",1,Counterclockwise,87501,875_9_40,1,2,Brdwy&E. Main
875,69608-1111100-0,14062664,"Broadway & E. Main",1,Counterclockwise,87502,875_9_40,1,2,Brdwy&E. Main
875,69608-1111100-0,14062649,"Broadway & E. Main",1,Counterclockwise,87501,875_9_40,1,2,Brdwy&E. Main
875,69608-1111100-0,14062665,"Broadway & E. Main",1,Counterclockwise,87502,875_9_40,1,2,Brdwy&E. Main
875,69608-1111100-0,14062650,"Broadway & E. Main",1,Counterclockwise,87501,875_9_40,1,2,Brdwy&E. Main
875,69608-1111100-0,14062666,"Broadway & E. Main",1,Counterclockwise,87502,875_9_40,1,2,Brdwy&E. Main
875,69608-1111100-0,14062651,"Broadway & E. Main",1,Counterclockwise,87501,875_9_40,1,2,Brdwy&E. Main
875,69608-1111100-0,14062667,"Broadway & E. Main",1,Counterclockwise,87502,875_9_40,1,2,Brdwy&E. Main
875,69608-1111100-0,14062652,"Broadway & E. Main",1,Counterclockwise,87501,875_9_40,1,2,Brdwy&E. Main
875,69608-1111100-0,14062668,"Broadway & E. Main",1,Counterclockwise,87502,875_9_40,1,2,Brdwy&E. Main
875,69608-1111100-0,14062653,"Broadway & E. Main",1,Counterclockwise,87501,875_9_40,1,2,Brdwy&E. Main
875,69608-1111100-0,14062669,"Broadway & E. Main",1,Counterclockwise,87502,875_9_40,1,2,Brdwy&E. Main
875,69608-1111100-0,14062654,"Broadway & E. Main",1,Counterclockwise,87501,875_9_40,1,2,Brdwy&E. Main
875,69608-1111100-0,14062670,"Broadway & E. Main",1,Counterclockwise,87502,875_9_40,1,2,Brdwy&E. Main
875,69608-1111100-0,14062655,"Broadway & E. Main",1,Counterclockwise,87501,875_9_40,1,2,Brdwy&E. Main
875,69608-1111100-0,14062671,"Broadway & E. Main",1,Counterclockwise,87502,875_9_40,1,2,Brdwy&E. Main
875,69608-1111100-0,14062656,"Broadway & E. Main",1,Counterclockwise,87501,875_9_40,1,2,Brdwy&E. Main
875,69608-1111100-0,14062672,"Broadway & E. Main",1,Counterclockwise,87502,875_9_40,1,2,Brdwy&E. Main
875,69608-1111100-0,14062657,"Broadway & E. Main",1,Counterclockwise,87501,875_9_40,1,2,Brdwy&E. Main
875,69608-1111100-0,14062673,"Broadway & E. Main",1,Counterclockwise,87502,875_9_40,1,2,Brdwy&E. Main
875,69608-1111100-0,14062674,"Broadway & E. Main",1,Counterclockwise,87502,875_9_40,1,2,Brdwy&E. Main
875,69608-1111100-0,14062675,"Broadway & E. Main",1,Counterclockwise,87502,875_9_40,1,2,Brdwy&E. Main
875,69608-1111100-0,14062676,"Broadway & E. Main",1,Counterclockwise,87502,875_9_41,1,2,Brdwy&E. Main
921,69608-1111100-0,14061602,"Miramar College Sta",0,East,92101,921_2_65,1,2,Miramar College Sta
921,69608-1111100-0,14061604,"Miramar College Sta",0,East,92103,921_2_65,1,2,Miramar College Sta
921,69608-1111100-0,14061606,"Miramar College Sta",0,East,92102,921_2_65,1,2,Miramar College Sta
921,69608-1111100-0,14061608,"Miramar College Sta",0,East,92104,921_2_65,1,2,Miramar College Sta
921,69608-1111100-0,14061610,"Miramar College Sta",0,East,92101,921_2_65,1,2,Miramar College Sta
921,69608-1111100-0,14061611,"Miramar College Sta",0,East,92103,921_2_65,1,2,Miramar College Sta
921,69608-1111100-0,14061613,"Miramar College Sta",0,East,92102,921_2_65,1,2,Miramar College Sta
921,69608-1111100-0,14061616,"Miramar College Sta",0,East,92104,921_2_65,1,2,Miramar College Sta
921,69608-1111100-0,14061618,"Miramar College Sta",0,East,92101,921_2_65,1,2,Miramar College Sta
921,69608-1111100-0,14061619,"Miramar College Sta",0,East,92103,921_2_65,1,2,Miramar College Sta
921,69608-1111100-0,14061621,"Miramar College Sta",0,East,92102,921_2_65,1,2,Miramar College Sta
921,69608-1111100-0,14061624,"Miramar College Sta",0,East,92104,921_2_65,1,2,Miramar College Sta
921,69608-1111100-0,14061625,"Miramar College Sta",0,East,92101,921_2_65,1,2,Miramar College Sta
921,69608-1111100-0,14061627,"Miramar College Sta",0,East,92103,921_2_65,1,2,Miramar College Sta
921,69608-1111100-0,14061631,"Miramar College Sta",0,East,92102,921_2_65,1,2,Miramar College Sta
921,69608-1111100-0,14061632,"Miramar College Sta",0,East,92104,921_2_65,1,2,Miramar College Sta
921,69608-1111100-0,14061634,"Miramar College Sta",0,East,92101,921_2_65,1,2,Miramar College Sta
921,69608-1111100-0,14061637,"Miramar College Sta",0,East,92103,921_2_65,1,2,Miramar College Sta
921,69608-1111100-0,14061635,"Miramar College Sta",0,East,92102,921_2_65,1,2,Miramar College Sta
921,69608-1111100-0,14061640,"Miramar College Sta",0,East,92104,921_2_65,1,2,Miramar College Sta
921,69608-1111100-0,14061641,"Miramar College Sta",0,East,92101,921_2_65,1,2,Miramar College Sta
921,69608-1111100-0,14061643,"Miramar College Sta",0,East,92103,921_2_65,1,2,Miramar College Sta
921,69608-1111100-0,14061645,"Miramar College Sta",0,East,92102,921_2_65,1,2,Miramar College Sta
921,69608-1111100-0,14061647,"Miramar College Sta",0,East,92104,921_2_65,1,2,Miramar College Sta
921,69608-1111100-0,14061649,"Miramar College Sta",0,East,92101,921_2_65,1,2,Miramar College Sta
921,69608-1111100-0,14061652,"Miramar College Sta",0,East,92103,921_2_65,1,2,Miramar College Sta
921,69608-1111100-0,14061653,"Miramar College Sta",0,East,92102,921_2_65,1,2,Miramar College Sta
921,69608-1111100-0,14061600,"UTC",1,West,92101,921_3_66,1,2,UTC
921,69608-1111100-0,14061601,"UTC",1,West,92102,921_3_66,1,2,UTC
921,69608-1111100-0,14061603,"UTC",1,West,92104,921_3_66,1,2,UTC
921,69608-1111100-0,14061605,"UTC",1,West,92101,921_3_66,1,2,UTC
921,69608-1111100-0,14061607,"UTC",1,West,92103,921_3_66,1,2,UTC
921,69608-1111100-0,14061609,"UTC",1,West,92102,921_3_66,1,2,UTC
921,69608-1111100-0,14061612,"UTC",1,West,92104,921_3_66,1,2,UTC
921,69608-1111100-0,14061614,"UTC",1,West,92101,921_3_66,1,2,UTC
921,69608-1111100-0,14061615,"UTC",1,West,92103,921_3_66,1,2,UTC
921,69608-1111100-0,14061617,"UTC",1,West,92102,921_3_66,1,2,UTC
921,69608-1111100-0,14061620,"UTC",1,West,92104,921_3_66,1,2,UTC
921,69608-1111100-0,14061622,"UTC",1,West,92101,921_3_66,1,2,UTC
921,69608-1111100-0,14061623,"UTC",1,West,92103,921_3_66,1,2,UTC
921,69608-1111100-0,14061626,"UTC",1,West,92102,921_3_66,1,2,UTC
921,69608-1111100-0,14061628,"UTC",1,West,92104,921_3_66,1,2,UTC
921,69608-1111100-0,14061630,"UTC",1,West,92101,921_3_66,1,2,UTC
921,69608-1111100-0,14061629,"UTC",1,West,92103,921_3_66,1,2,UTC
921,69608-1111100-0,14061633,"UTC",1,West,92102,921_3_66,1,2,UTC
921,69608-1111100-0,14061636,"UTC",1,West,92104,921_3_66,1,2,UTC
921,69608-1111100-0,14061638,"UTC",1,West,92101,921_3_66,1,2,UTC
921,69608-1111100-0,14061639,"UTC",1,West,92103,921_3_66,1,2,UTC
921,69608-1111100-0,14061642,"UTC",1,West,92102,921_3_66,1,2,UTC
921,69608-1111100-0,14061644,"UTC",1,West,92104,921_3_66,1,2,UTC
921,69608-1111100-0,14061646,"UTC",1,West,92101,921_3_66,1,2,UTC
921,69608-1111100-0,14061648,"UTC",1,West,92103,921_3_66,1,2,UTC
921,69608-1111100-0,14061650,"UTC",1,West,92102,921_3_66,1,2,UTC
921,69608-1111100-0,14061651,"UTC",1,West,92104,921_3_66,1,2,UTC
928,69608-1111100-0,14062538,"Kearny Mesa",0,North,92801,928_0_43,1,2,Krny Msa
928,69608-1111100-0,14062521,"Kearny Mesa",0,North,2703,928_0_43,1,2,Krny Msa
928,69608-1111100-0,14062577,"Kearny Mesa",0,North,92803,928_0_43,1,2,Krny Msa
928,69608-1111100-0,14062485,"Kearny Mesa",0,North,2702,928_0_43,1,2,Krny Msa
928,69608-1111100-0,14062561,"Kearny Mesa",0,North,92802,928_0_43,1,2,Krny Msa
928,69608-1111100-0,14062504,"Kearny Mesa",0,North,2704,928_0_43,1,2,Krny Msa
928,69608-1111100-0,14062471,"Kearny Mesa",0,North,2701,928_0_43,1,2,Krny Msa
928,69608-1111100-0,14062542,"Kearny Mesa",0,North,92801,928_0_43,1,2,Krny Msa
928,69608-1111100-0,14062525,"Kearny Mesa",0,North,2703,928_0_43,1,2,Krny Msa
928,69608-1111100-0,14062581,"Kearny Mesa",0,North,92803,928_0_43,1,2,Krny Msa
928,69608-1111100-0,14062489,"Kearny Mesa",0,North,2702,928_0_43,1,2,Krny Msa
928,69608-1111100-0,14062565,"Kearny Mesa",0,North,92802,928_0_43,1,2,Krny Msa
928,69608-1111100-0,14062508,"Kearny Mesa",0,North,2704,928_0_43,1,2,Krny Msa
928,69608-1111100-0,14062475,"Kearny Mesa",0,North,2701,928_0_43,1,2,Krny Msa
928,69608-1111100-0,14062546,"Kearny Mesa",0,North,92801,928_0_43,1,2,Krny Msa
928,69608-1111100-0,14062529,"Kearny Mesa",0,North,2703,928_0_43,1,2,Krny Msa
928,69608-1111100-0,14062595,"Kearny Mesa",0,North,2705,928_0_43,1,2,Krny Msa
928,69608-1111100-0,14062585,"Kearny Mesa",0,North,92803,928_0_43,1,2,Krny Msa
928,69608-1111100-0,14062493,"Kearny Mesa",0,North,2702,928_0_43,1,2,Krny Msa
928,69608-1111100-0,14062569,"Kearny Mesa",0,North,92802,928_0_43,1,2,Krny Msa
928,69608-1111100-0,14062512,"Kearny Mesa",0,North,2704,928_0_43,1,2,Krny Msa
928,69608-1111100-0,14062479,"Kearny Mesa",0,North,2701,928_0_43,1,2,Krny Msa
928,69608-1111100-0,14062550,"Kearny Mesa",0,North,92801,928_0_43,1,2,Krny Msa
928,69608-1111100-0,14062533,"Kearny Mesa",0,North,2703,928_0_43,1,2,Krny Msa
928,69608-1111100-0,14062599,"Kearny Mesa",0,North,2705,928_0_43,1,2,Krny Msa
928,69608-1111100-0,14062589,"Kearny Mesa",0,North,92803,928_0_43,1,2,Krny Msa
928,69608-1111100-0,14062497,"Kearny Mesa",0,North,2702,928_0_43,1,2,Krny Msa
928,69608-1111100-0,14062573,"Stonecrest",0,North,92802,928_0_46,1,2,Stonecrest
928,69608-1111100-0,14062516,"Kearny Mesa",0,North,2704,928_0_43,1,2,Krny Msa
928,69608-1111100-0,14062554,"Stonecrest",0,North,92801,928_0_46,1,2,Stonecrest
928,69608-1111100-0,14062556,"Stonecrest",0,North,92801,928_0_46,1,2,Stonecrest
928,69608-1111100-0,14062537,"Fashion Valley",1,South,92801,928_1_45,1,2,Fshn Vly
928,69608-1111100-0,14062576,"Fashion Valley",1,South,92803,928_1_45,1,2,Fshn Vly
928,69608-1111100-0,14062484,"Fashion Valley",1,South,2702,928_1_44,1,2,Fshn Vly
928,69608-1111100-0,14062560,"Fashion Valley",1,South,92802,928_1_44,1,2,Fshn Vly
928,69608-1111100-0,14062503,"Fashion Valley",1,South,2704,928_1_44,1,2,Fshn Vly
928,69608-1111100-0,14062470,"Fashion Valley",1,South,2701,928_1_44,1,2,Fshn Vly
928,69608-1111100-0,14062541,"Fashion Valley",1,South,92801,928_1_44,1,2,Fshn Vly
928,69608-1111100-0,14062524,"Fashion Valley",1,South,2703,928_1_44,1,2,Fshn Vly
928,69608-1111100-0,14062580,"Fashion Valley",1,South,92803,928_1_44,1,2,Fshn Vly
928,69608-1111100-0,14062488,"Fashion Valley",1,South,2702,928_1_44,1,2,Fshn Vly
928,69608-1111100-0,14062564,"Fashion Valley",1,South,92802,928_1_44,1,2,Fshn Vly
928,69608-1111100-0,14062507,"Fashion Valley",1,South,2704,928_1_44,1,2,Fshn Vly
928,69608-1111100-0,14062474,"Fashion Valley",1,South,2701,928_1_44,1,2,Fshn Vly
928,69608-1111100-0,14062545,"Fashion Valley",1,South,92801,928_1_44,1,2,Fshn Vly
928,69608-1111100-0,14062528,"Fashion Valley",1,South,2703,928_1_44,1,2,Fshn Vly
928,69608-1111100-0,14062594,"Fashion Valley",1,South,2705,928_1_44,1,2,Fshn Vly
928,69608-1111100-0,14062584,"Fashion Valley",1,South,92803,928_1_44,1,2,Fshn Vly
928,69608-1111100-0,14062492,"Fashion Valley",1,South,2702,928_1_44,1,2,Fshn Vly
928,69608-1111100-0,14062568,"Fashion Valley",1,South,92802,928_1_44,1,2,Fshn Vly
928,69608-1111100-0,14062511,"Fashion Valley",1,South,2704,928_1_44,1,2,Fshn Vly
928,69608-1111100-0,14062478,"Fashion Valley",1,South,2701,928_1_44,1,2,Fshn Vly
928,69608-1111100-0,14062549,"Fashion Valley",1,South,92801,928_1_44,1,2,Fshn Vly
928,69608-1111100-0,14062532,"Fashion Valley",1,South,2703,928_1_44,1,2,Fshn Vly
928,69608-1111100-0,14062598,"Fashion Valley",1,South,2705,928_1_44,1,2,Fshn Vly
928,69608-1111100-0,14062588,"Fashion Valley",1,South,92803,928_1_44,1,2,Fshn Vly
928,69608-1111100-0,14062496,"Fashion Valley",1,South,2702,928_1_44,1,2,Fshn Vly
928,69608-1111100-0,14062572,"Fashion Valley",1,South,92802,928_1_44,1,2,Fshn Vly
928,69608-1111100-0,14062515,"Fashion Valley",1,South,2704,928_1_44,1,2,Fshn Vly
928,69608-1111100-0,14062553,"Fashion Valley",1,South,92801,928_1_44,1,2,Fshn Vly
928,69608-1111100-0,14062555,"Fashion Valley",1,South,92801,928_1_45,1,2,Fshn Vly
936,69608-1111100-0,14062343,"SDSU",0,North,93601,936_0_55,1,2,SDSU
936,69608-1111100-0,14062332,"SDSU",0,North,93602,936_0_55,1,2,SDSU
936,69608-1111100-0,14062323,"SDSU",0,North,93603,936_0_55,1,2,SDSU
936,69608-1111100-0,14062322,"SDSU",0,North,93604,936_0_55,1,2,SDSU
936,69608-1111100-0,14062347,"SDSU",0,North,93601,936_0_55,1,2,SDSU
936,69608-1111100-0,14062333,"SDSU",0,North,93602,936_0_55,1,2,SDSU
936,69608-1111100-0,14062321,"SDSU",0,North,93603,936_0_55,1,2,SDSU
936,69608-1111100-0,14062324,"SDSU",0,North,93604,936_0_55,1,2,SDSU
936,69608-1111100-0,14062346,"SDSU",0,North,93601,936_0_55,1,2,SDSU
936,69608-1111100-0,14062335,"SDSU",0,North,93602,936_0_55,1,2,SDSU
936,69608-1111100-0,14062329,"SDSU",0,North,93603,936_0_55,1,2,SDSU
936,69608-1111100-0,14062334,"SDSU",0,North,93604,936_0_55,1,2,SDSU
936,69608-1111100-0,14062348,"SDSU",0,North,93601,936_0_55,1,2,SDSU
936,69608-1111100-0,14062336,"SDSU",0,North,93602,936_0_55,1,2,SDSU
936,69608-1111100-0,14062344,"SDSU",0,North,93603,936_0_55,1,2,SDSU
936,69608-1111100-0,14062345,"SDSU",0,North,93604,936_0_55,1,2,SDSU
936,69608-1111100-0,14062354,"SDSU",0,North,93601,936_0_55,1,2,SDSU
936,69608-1111100-0,14062358,"SDSU",0,North,93602,936_0_55,1,2,SDSU
936,69608-1111100-0,14062361,"SDSU",0,North,93603,936_0_55,1,2,SDSU
936,69608-1111100-0,14062363,"SDSU",0,North,93604,936_0_55,1,2,SDSU
936,69608-1111100-0,14062364,"SDSU",0,North,93601,936_0_55,1,2,SDSU
936,69608-1111100-0,14062362,"SDSU",0,North,93602,936_0_55,1,2,SDSU
936,69608-1111100-0,14062360,"SDSU",0,North,93603,936_0_55,1,2,SDSU
936,69608-1111100-0,14062359,"SDSU",0,North,93604,936_0_55,1,2,SDSU
936,69608-1111100-0,14062377,"SDSU",0,North,93601,936_0_55,1,2,SDSU
936,69608-1111100-0,14062387,"SDSU",0,North,93602,936_0_55,1,2,SDSU
936,69608-1111100-0,14062386,"SDSU",0,North,93603,936_0_55,1,2,SDSU
936,69608-1111100-0,14062391,"SDSU",0,North,93604,936_0_55,1,2,SDSU
936,69608-1111100-0,14062395,"SDSU",0,North,93601,936_0_55,1,2,SDSU
936,69608-1111100-0,14062397,"SDSU",0,North,93602,936_0_55,1,2,SDSU
936,69608-1111100-0,14062399,"SDSU",0,North,93603,936_0_55,1,2,SDSU
936,69608-1111100-0,14062407,"SDSU",0,North,93601,936_0_55,1,2,SDSU
936,69608-1111100-0,14062349,"Spring Valley",1,South,93601,936_1_54,1,2,Spg Vly
936,69608-1111100-0,14062337,"Spring Valley",1,South,93602,936_1_54,1,2,Spg Vly
936,69608-1111100-0,14062326,"Spring Valley",1,South,93603,936_1_54,1,2,Spg Vly
936,69608-1111100-0,14062325,"Spring Valley",1,South,93604,936_1_54,1,2,Spg Vly
936,69608-1111100-0,14062350,"Spring Valley",1,South,93601,936_1_54,1,2,Spg Vly
936,69608-1111100-0,14062340,"Spring Valley",1,South,93602,936_1_54,1,2,Spg Vly
936,69608-1111100-0,14062330,"Spring Valley",1,South,93603,936_1_54,1,2,Spg Vly
936,69608-1111100-0,14062331,"Spring Valley",1,South,93604,936_1_54,1,2,Spg Vly
936,69608-1111100-0,14062351,"Spring Valley",1,South,93601,936_1_54,1,2,Spg Vly
936,69608-1111100-0,14062341,"Spring Valley",1,South,93602,936_1_54,1,2,Spg Vly
936,69608-1111100-0,14062338,"Spring Valley",1,South,93603,936_1_54,1,2,Spg Vly
936,69608-1111100-0,14062339,"Spring Valley",1,South,93604,936_1_54,1,2,Spg Vly
936,69608-1111100-0,14062352,"Spring Valley",1,South,93601,936_1_54,1,2,Spg Vly
936,69608-1111100-0,14062353,"Spring Valley",1,South,93602,936_1_54,1,2,Spg Vly
936,69608-1111100-0,14062355,"Spring Valley",1,South,93603,936_1_54,1,2,Spg Vly
936,69608-1111100-0,14062366,"Spring Valley",1,South,93604,936_1_54,1,2,Spg Vly
936,69608-1111100-0,14062367,"Spring Valley",1,South,93601,936_1_54,1,2,Spg Vly
936,69608-1111100-0,14062369,"Spring Valley",1,South,93602,936_1_54,1,2,Spg Vly
936,69608-1111100-0,14062370,"Spring Valley",1,South,93603,936_1_54,1,2,Spg Vly
936,69608-1111100-0,14062365,"Spring Valley",1,South,93604,936_1_54,1,2,Spg Vly
936,69608-1111100-0,14062368,"Spring Valley",1,South,93601,936_1_54,1,2,Spg Vly
936,69608-1111100-0,14062382,"Spring Valley",1,South,93602,936_1_54,1,2,Spg Vly
936,69608-1111100-0,14062383,"Spring Valley",1,South,93603,936_1_54,1,2,Spg Vly
936,69608-1111100-0,14062389,"Spring Valley",1,South,93604,936_1_54,1,2,Spg Vly
936,69608-1111100-0,14062390,"Spring Valley",1,South,93601,936_1_54,1,2,Spg Vly
936,69608-1111100-0,14062392,"Spring Valley",1,South,93602,936_1_54,1,2,Spg Vly
936,69608-1111100-0,14062396,"Spring Valley",1,South,93603,936_1_54,1,2,Spg Vly
936,69608-1111100-0,14062398,"Spring Valley",1,South,93604,936_1_54,1,2,Spg Vly
936,69608-1111100-0,14062400,"Spring Valley",1,South,93601,936_1_54,1,2,Spg Vly
936,69608-1111100-0,14062413,"Spring Valley",1,South,93602,936_1_54,1,2,Spg Vly
936,69608-1111100-0,14062414,"Spring Valley",1,South,93603,936_1_54,1,2,Spg Vly
936,69608-1111100-0,14062431,"Spring Valley",1,South,93601,936_1_54,1,2,Spg Vly
815,69610-0000010-0,14066262,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69610-0000010-0,14066264,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69610-0000010-0,14066266,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69610-0000010-0,14066298,"E. Main & Madison",0,East,81502,815_2_21,1,2,E. Main&Madison
815,69610-0000010-0,14066268,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69610-0000010-0,14066300,"E. Main & Madison",0,East,81502,815_2_21,1,2,E. Main&Madison
815,69610-0000010-0,14066270,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69610-0000010-0,14066302,"E. Main & Madison",0,East,81502,815_2_21,1,2,E. Main&Madison
815,69610-0000010-0,14066272,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69610-0000010-0,14066304,"E. Main & Madison",0,East,81502,815_2_21,1,2,E. Main&Madison
815,69610-0000010-0,14066274,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69610-0000010-0,14066306,"E. Main & Madison",0,East,81502,815_2_21,1,2,E. Main&Madison
815,69610-0000010-0,14066276,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69610-0000010-0,14066308,"E. Main & Madison",0,East,81502,815_2_21,1,2,E. Main&Madison
815,69610-0000010-0,14066278,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69610-0000010-0,14066310,"E. Main & Madison",0,East,81502,815_2_21,1,2,E. Main&Madison
815,69610-0000010-0,14066280,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69610-0000010-0,14066312,"E. Main & Madison",0,East,81502,815_2_21,1,2,E. Main&Madison
815,69610-0000010-0,14066282,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69610-0000010-0,14066314,"E. Main & Madison",0,East,81502,815_2_21,1,2,E. Main&Madison
815,69610-0000010-0,14066284,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69610-0000010-0,14066316,"E. Main & Madison",0,East,81502,815_2_21,1,2,E. Main&Madison
815,69610-0000010-0,14066286,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69610-0000010-0,14066288,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69610-0000010-0,14066290,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69610-0000010-0,14066292,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69610-0000010-0,14066294,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69610-0000010-0,14066261,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69610-0000010-0,14066263,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69610-0000010-0,14066265,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69610-0000010-0,14066297,"El Cajon Transit Ctr",1,West,81502,815_3_20,1,2,El Caj TC
815,69610-0000010-0,14066267,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69610-0000010-0,14066299,"El Cajon Transit Ctr",1,West,81502,815_3_20,1,2,El Caj TC
815,69610-0000010-0,14066269,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69610-0000010-0,14066301,"El Cajon Transit Ctr",1,West,81502,815_3_20,1,2,El Caj TC
815,69610-0000010-0,14066271,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69610-0000010-0,14066303,"El Cajon Transit Ctr",1,West,81502,815_3_20,1,2,El Caj TC
815,69610-0000010-0,14066273,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69610-0000010-0,14066305,"El Cajon Transit Ctr",1,West,81502,815_3_20,1,2,El Caj TC
815,69610-0000010-0,14066275,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69610-0000010-0,14066307,"El Cajon Transit Ctr",1,West,81502,815_3_20,1,2,El Caj TC
815,69610-0000010-0,14066277,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69610-0000010-0,14066309,"El Cajon Transit Ctr",1,West,81502,815_3_20,1,2,El Caj TC
815,69610-0000010-0,14066279,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69610-0000010-0,14066311,"El Cajon Transit Ctr",1,West,81502,815_3_20,1,2,El Caj TC
815,69610-0000010-0,14066281,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69610-0000010-0,14066313,"El Cajon Transit Ctr",1,West,81502,815_3_20,1,2,El Caj TC
815,69610-0000010-0,14066283,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69610-0000010-0,14066315,"El Cajon Transit Ctr",1,West,81502,815_3_20,1,2,El Caj TC
815,69610-0000010-0,14066285,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69610-0000010-0,14066287,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69610-0000010-0,14066289,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69610-0000010-0,14066291,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
848,69610-0000010-0,14066390,"Lakeside",0,North,84801,848_0_47,1,2,Lakeside
848,69610-0000010-0,14066408,"Lakeside",0,North,84802,848_0_47,1,2,Lakeside
848,69610-0000010-0,14066392,"Lakeside",0,North,84801,848_0_47,1,2,Lakeside
848,69610-0000010-0,14066410,"Lakeside",0,North,84802,848_0_47,1,2,Lakeside
848,69610-0000010-0,14066394,"Lakeside",0,North,84801,848_0_47,1,2,Lakeside
848,69610-0000010-0,14066412,"Lakeside",0,North,84802,848_0_47,1,2,Lakeside
848,69610-0000010-0,14066396,"Lakeside",0,North,84801,848_0_47,1,2,Lakeside
848,69610-0000010-0,14066414,"Lakeside",0,North,84802,848_0_47,1,2,Lakeside
848,69610-0000010-0,14066398,"Lakeside",0,North,84801,848_0_47,1,2,Lakeside
848,69610-0000010-0,14066416,"Lakeside",0,North,84802,848_0_47,1,2,Lakeside
848,69610-0000010-0,14066400,"Lakeside",0,North,84801,848_0_47,1,2,Lakeside
